"","county_fips","naics","count_sg","count_cbp","naics_factor"
"10186","51191","42",2,34,"42"
"10187","51191","44-45",207,201,"44-45"
"10188","51191","48-49",8,35,"48-49"
"10189","51191","51",5,16,"51"
"10190","51191","52",51,80,"52"
"10191","51191","53",14,46,"53"
"10192","51191","54",25,90,"54"
"10193","51191","56",4,52,"56"
"10194","51191","61",17,12,"61"
"10195","51191","62",119,151,"62"
"10196","51191","71",22,17,"71"
"10197","51191","72",83,106,"72"
"10198","51191","81",102,111,"81"
"10199","51199","22",1,4,"22"
"10200","51199","23",1,203,"23"
"10201","51199","31-33",8,28,"31-33"
"10202","51199","42",8,46,"42"
"10203","51199","44-45",240,200,"44-45"
"10204","51199","48-49",15,20,"48-49"
"10205","51199","51",8,14,"51"
"10206","51199","52",62,71,"52"
"10207","51199","53",30,66,"53"
"10208","51199","54",28,185,"54"
"10209","51199","56",11,107,"56"
"10210","51199","61",31,23,"61"
"10211","51199","62",128,153,"62"
"10212","51199","71",59,34,"71"
"10213","51199","72",202,168,"72"
"10214","51199","81",158,173,"81"
"10215","51510","23",2,153,"23"
"10216","51510","31-33",22,57,"31-33"
"10217","51510","42",12,74,"42"
"10218","51510","44-45",588,459,"44-45"
"10219","51510","48-49",38,62,"48-49"
"10220","51510","51",33,102,"51"
"10221","51510","52",157,235,"52"
"10222","51510","53",68,268,"53"
"10223","51510","54",37,1144,"54"
"10224","51510","56",27,280,"56"
"10225","51510","61",103,98,"61"
"10226","51510","62",536,469,"62"
"10227","51510","71",186,78,"71"
"10228","51510","72",426,405,"72"
"10229","51510","81",453,691,"81"
"10230","51520","31-33",3,19,"31-33"
"10231","51520","42",7,29,"42"
"10232","51520","44-45",142,128,"44-45"
"10233","51520","48-49",4,9,"48-49"
"10234","51520","51",8,12,"51"
"10235","51520","52",35,46,"52"
"10236","51520","53",6,18,"53"
"10237","51520","54",8,36,"54"
"10238","51520","56",6,9,"56"
"10239","51520","61",15,7,"61"
"10240","51520","62",55,49,"62"
"10241","51520","71",15,9,"71"
"10242","51520","72",81,82,"72"
"10243","51520","81",94,75,"81"
"10244","51540","31-33",16,53,"31-33"
"10245","51540","42",15,53,"42"
"10246","51540","44-45",337,284,"44-45"
"10247","51540","48-49",17,21,"48-49"
"10248","51540","51",9,75,"51"
"10249","51540","52",74,119,"52"
"10250","51540","53",14,89,"53"
"10251","51540","54",25,331,"54"
"10252","51540","56",10,81,"56"
"10253","51540","61",46,42,"61"
"10254","51540","62",172,168,"62"
"10255","51540","71",71,58,"71"
"10256","51540","72",307,297,"72"
"10257","51540","81",191,230,"81"
"10258","51550","22",2,8,"22"
"10259","51550","23",5,744,"23"
"10260","51550","31-33",28,127,"31-33"
"10261","51550","42",43,264,"42"
"10262","51550","44-45",828,750,"44-45"
"10263","51550","48-49",34,226,"48-49"
"10264","51550","51",56,72,"51"
"10265","51550","52",185,288,"52"
"10266","51550","53",149,333,"53"
"10267","51550","54",63,501,"54"
"10268","51550","55",3,44,"55"
"10269","51550","56",29,348,"56"
"10270","51550","61",117,93,"61"
"10271","51550","62",541,579,"62"
"10272","51550","71",136,56,"71"
"10273","51550","72",516,500,"72"
"10274","51550","81",573,629,"81"
"10275","51570","31-33",2,4,"31-33"
"10276","51570","42",4,8,"42"
"10277","51570","44-45",181,165,"44-45"
"10278","51570","48-49",3,7,"48-49"
"10279","51570","51",12,7,"51"
"10280","51570","52",43,53,"52"
"10281","51570","53",20,33,"53"
"10282","51570","54",12,42,"54"
"10283","51570","61",10,5,"61"
"10284","51570","62",84,94,"62"
"10285","51570","71",22,10,"71"
"10286","51570","72",94,89,"72"
"10287","51570","81",92,81,"81"
"10288","51600","23",1,79,"23"
"10289","51600","31-33",11,19,"31-33"
"10290","51600","42",1,36,"42"
"10291","51600","44-45",225,216,"44-45"
"10292","51600","48-49",13,14,"48-49"
"10293","51600","51",15,38,"51"
"10294","51600","52",96,154,"52"
"10295","51600","53",33,58,"53"
"10296","51600","54",30,549,"54"
"10297","51600","56",10,79,"56"
"10298","51600","61",32,36,"61"
"10299","51600","62",274,286,"62"
"10300","51600","71",60,30,"71"
"10301","51600","72",168,199,"72"
"10302","51600","81",204,191,"81"
"10303","51610","23",1,37,"23"
"10304","51610","31-33",7,17,"31-33"
"10305","51610","42",1,20,"42"
"10306","51610","44-45",108,100,"44-45"
"10307","51610","48-49",10,13,"48-49"
"10308","51610","51",5,23,"51"
"10309","51610","52",35,43,"52"
"10310","51610","53",22,40,"53"
"10311","51610","54",10,170,"54"
"10312","51610","56",2,41,"56"
"10313","51610","61",16,18,"61"
"10314","51610","62",131,130,"62"
"10315","51610","71",47,18,"71"
"10316","51610","72",110,104,"72"
"10317","51610","81",115,114,"81"
"10318","51630","31-33",6,28,"31-33"
"10319","51630","42",8,27,"42"
"10320","51630","44-45",264,261,"44-45"
"10321","51630","48-49",9,15,"48-49"
"10322","51630","51",17,22,"51"
"10323","51630","52",79,93,"52"
"10324","51630","53",35,72,"53"
"10325","51630","54",22,174,"54"
"10326","51630","56",8,43,"56"
"10327","51630","61",14,17,"61"
"10328","51630","62",195,223,"62"
"10329","51630","71",46,22,"71"
"10330","51630","72",184,179,"72"
"10331","51630","81",182,149,"81"
"10332","51650","23",1,208,"23"
"10333","51650","31-33",15,56,"31-33"
"10334","51650","42",13,69,"42"
"10335","51650","44-45",458,392,"44-45"
"10336","51650","48-49",29,59,"48-49"
"10337","51650","51",23,28,"51"
"10338","51650","52",104,113,"52"
"10339","51650","53",44,129,"53"
"10340","51650","54",33,276,"54"
"10341","51650","55",3,10,"55"
"10342","51650","56",16,116,"56"
"10343","51650","61",69,30,"61"
"10344","51650","62",237,285,"62"
"10345","51650","71",71,40,"71"
"10346","51650","72",323,273,"72"
"10347","51650","81",335,260,"81"
"10348","51660","23",1,102,"23"
"10349","51660","31-33",15,43,"31-33"
"10350","51660","42",14,56,"42"
"10351","51660","44-45",322,324,"44-45"
"10352","51660","48-49",11,46,"48-49"
"10353","51660","51",17,32,"51"
"10354","51660","52",115,124,"52"
"10355","51660","53",33,69,"53"
"10356","51660","54",14,136,"54"
"10357","51660","56",4,50,"56"
"10358","51660","61",26,19,"61"
"10359","51660","62",152,196,"62"
"10360","51660","71",55,30,"71"
"10361","51660","72",246,219,"72"
"10362","51660","81",186,187,"81"
"10363","51670","22",3,4,"22"
"10364","51670","23",1,28,"23"
"10365","51670","31-33",3,16,"31-33"
"10366","51670","42",2,9,"42"
"10367","51670","44-45",82,70,"44-45"
"10368","51670","48-49",4,9,"48-49"
"10369","51670","52",16,20,"52"
"10370","51670","53",8,18,"53"
"10371","51670","54",7,41,"54"
"10372","51670","56",1,15,"56"
"10373","51670","61",12,6,"61"
"10374","51670","62",40,47,"62"
"10375","51670","71",23,7,"71"
"10376","51670","72",51,51,"72"
"10377","51670","81",69,67,"81"
"10378","51680","22",1,5,"22"
"10379","51680","23",1,132,"23"
"10380","51680","31-33",10,71,"31-33"
"10381","51680","42",14,81,"42"
"10382","51680","44-45",378,343,"44-45"
"10383","51680","48-49",12,39,"48-49"
"10384","51680","51",25,45,"51"
"10385","51680","52",122,169,"52"
"10386","51680","53",40,124,"53"
"10387","51680","54",16,197,"54"
"10388","51680","56",10,96,"56"
"10389","51680","61",45,40,"61"
"10390","51680","62",236,290,"62"
"10391","51680","71",74,42,"71"
"10392","51680","72",267,269,"72"
"10393","51680","81",240,271,"81"
"10394","51683","23",3,238,"23"
"10395","51683","31-33",12,34,"31-33"
"10396","51683","42",10,53,"42"
"10397","51683","44-45",232,168,"44-45"
"10398","51683","48-49",15,50,"48-49"
"10399","51683","51",10,19,"51"
"10400","51683","52",70,73,"52"
"10401","51683","53",28,53,"53"
"10402","51683","54",26,217,"54"
"10403","51683","56",17,93,"56"
"10404","51683","61",24,21,"61"
"10405","51683","62",179,182,"62"
"10406","51683","71",44,16,"71"
"10407","51683","72",127,129,"72"
"10408","51683","81",180,168,"81"
"10409","51685","31-33",1,11,"31-33"
"10410","51685","42",3,21,"42"
"10411","51685","44-45",47,22,"44-45"
"10412","51685","48-49",3,10,"48-49"
"10413","51685","51",1,5,"51"
"10414","51685","52",7,7,"52"
"10415","51685","53",6,9,"53"
"10416","51685","54",2,21,"54"
"10417","51685","56",6,31,"56"
"10418","51685","61",8,3,"61"
"10419","51685","62",16,11,"62"
"10420","51685","71",3,4,"71"
"10421","51685","72",17,9,"72"
"10422","51685","81",47,56,"81"
"10423","51700","23",4,296,"23"
"10424","51700","31-33",13,86,"31-33"
"10425","51700","42",24,112,"42"
"10426","51700","44-45",670,599,"44-45"
"10427","51700","48-49",29,95,"48-49"
"10428","51700","51",45,50,"51"
"10429","51700","52",167,229,"52"
"10430","51700","53",87,279,"53"
"10431","51700","54",45,350,"54"
"10432","51700","55",1,16,"55"
"10433","51700","56",18,200,"56"
"10434","51700","61",106,57,"61"
"10435","51700","62",478,453,"62"
"10436","51700","71",95,55,"71"
"10437","51700","72",424,408,"72"
"10438","51700","81",468,427,"81"
"10439","51710","23",2,364,"23"
"10440","51710","31-33",34,127,"31-33"
"10441","51710","42",21,205,"42"
"10442","51710","44-45",900,782,"44-45"
"10443","51710","48-49",48,192,"48-49"
"10444","51710","51",63,134,"51"
"10445","51710","52",191,266,"52"
"10446","51710","53",98,314,"53"
"10447","51710","54",65,695,"54"
"10448","51710","55",3,42,"55"
"10449","51710","56",31,246,"56"
"10450","51710","61",144,71,"61"
"10451","51710","62",551,639,"62"
"10452","51710","71",207,75,"71"
"10453","51710","72",730,626,"72"
"10454","51710","81",576,594,"81"
"10455","51730","31-33",6,32,"31-33"
"10456","51730","42",8,22,"42"
"10457","51730","44-45",167,134,"44-45"
"10458","51730","48-49",10,20,"48-49"
"10459","51730","51",8,6,"51"
"10460","51730","52",35,32,"52"
"10461","51730","53",11,35,"53"
"10462","51730","54",7,36,"54"
"10463","51730","56",7,17,"56"
"10464","51730","62",116,119,"62"
"10465","51730","71",35,8,"71"
"10466","51730","72",101,92,"72"
"10467","51730","81",164,111,"81"
"10468","51735","42",1,3,"42"
"10469","51735","44-45",28,25,"44-45"
"10470","51735","48-49",2,5,"48-49"
"10471","51735","52",7,10,"52"
"10472","51735","53",2,9,"53"
"10473","51735","54",3,14,"54"
"10474","51735","56",1,22,"56"
"10475","51735","62",18,17,"62"
"10476","51735","72",24,28,"72"
"10477","51735","81",21,37,"81"
"10478","51740","23",4,153,"23"
"10479","51740","31-33",5,47,"31-33"
"10480","51740","42",7,44,"42"
"10481","51740","44-45",286,263,"44-45"
"10482","51740","48-49",10,68,"48-49"
"10483","51740","51",20,14,"51"
"10484","51740","52",48,63,"52"
"10485","51740","53",27,85,"53"
"10486","51740","54",19,141,"54"
"10487","51740","55",2,5,"55"
"10488","51740","56",9,87,"56"
"10489","51740","61",47,12,"61"
"10490","51740","62",167,234,"62"
"10491","51740","71",57,24,"71"
"10492","51740","72",183,171,"72"
"10493","51740","81",251,239,"81"
"10494","51750","31-33",1,15,"31-33"
"10495","51750","42",2,11,"42"
"10496","51750","44-45",45,41,"44-45"
"10497","51750","51",1,5,"51"
"10498","51750","52",17,23,"52"
"10499","51750","53",2,25,"53"
"10500","51750","54",5,23,"54"
"10501","51750","56",1,10,"56"
"10502","51750","61",6,3,"61"
"10503","51750","62",48,41,"62"
"10504","51750","71",16,3,"71"
"10505","51750","72",44,43,"72"
"10506","51750","81",33,43,"81"
"10507","51760","22",2,28,"22"
"10508","51760","23",2,401,"23"
"10509","51760","31-33",58,185,"31-33"
"10510","51760","42",26,297,"42"
"10511","51760","44-45",885,798,"44-45"
"10512","51760","48-49",55,141,"48-49"
"10513","51760","51",54,133,"51"
"10514","51760","52",232,398,"52"
"10515","51760","53",75,354,"53"
"10516","51760","54",53,915,"54"
"10517","51760","55",1,50,"55"
"10518","51760","56",32,287,"56"
"10519","51760","61",128,103,"61"
"10520","51760","62",500,609,"62"
"10521","51760","71",242,124,"71"
"10522","51760","72",774,725,"72"
"10523","51760","81",648,765,"81"
"10524","51770","23",1,199,"23"
"10525","51770","31-33",20,90,"31-33"
"10526","51770","42",28,167,"42"
"10527","51770","44-45",572,514,"44-45"
"10528","51770","48-49",23,98,"48-49"
"10529","51770","51",30,48,"51"
"10530","51770","52",132,228,"52"
"10531","51770","53",55,172,"53"
"10532","51770","54",36,311,"54"
"10533","51770","56",26,145,"56"
"10534","51770","61",57,30,"61"
"10535","51770","62",485,334,"62"
"10536","51770","71",104,54,"71"
"10537","51770","72",333,300,"72"
"10538","51770","81",379,380,"81"
"10539","51775","23",1,62,"23"
"10540","51775","31-33",5,53,"31-33"
"10541","51775","42",4,75,"42"
"10542","51775","44-45",166,145,"44-45"
"10543","51775","48-49",7,27,"48-49"
"10544","51775","51",9,20,"51"
"10545","51775","52",52,77,"52"
"10546","51775","53",12,42,"53"
"10547","51775","54",9,72,"54"
"10548","51775","56",4,37,"56"
"10549","51775","61",17,7,"61"
"10550","51775","62",122,144,"62"
"10551","51775","71",39,12,"71"
"10552","51775","72",104,99,"72"
"10553","51775","81",122,132,"81"
"10554","51800","22",2,3,"22"
"10555","51800","31-33",5,43,"31-33"
"10556","51800","42",4,49,"42"
"10557","51800","44-45",260,229,"44-45"
"10558","51800","48-49",12,81,"48-49"
"10559","51800","51",15,20,"51"
"10560","51800","52",82,84,"52"
"10561","51800","53",34,75,"53"
"10562","51800","54",25,144,"54"
"10563","51800","56",4,90,"56"
"10564","51800","61",33,18,"61"
"10565","51800","62",225,259,"62"
"10566","51800","71",47,20,"71"
"10567","51800","72",171,156,"72"
"10568","51800","81",188,245,"81"
"10569","51810","22",2,7,"22"
"10570","51810","23",15,1236,"23"
"10571","51810","31-33",71,202,"31-33"
"10572","51810","42",44,338,"42"
"10573","51810","44-45",1704,1446,"44-45"
"10574","51810","48-49",65,217,"48-49"
"10575","51810","51",74,156,"51"
"10576","51810","52",464,706,"52"
"10577","51810","53",228,789,"53"
"10578","51810","54",131,1393,"54"
"10579","51810","55",4,72,"55"
"10580","51810","56",79,639,"56"
"10581","51810","61",218,172,"61"
"10582","51810","62",1090,1210,"62"
"10583","51810","71",495,206,"71"
"10584","51810","72",1362,1325,"72"
"10585","51810","81",1133,1180,"81"
"10586","51830","31-33",7,6,"31-33"
"10587","51830","42",1,6,"42"
"10588","51830","44-45",100,111,"44-45"
"10589","51830","48-49",7,3,"48-49"
"10590","51830","51",7,7,"51"
"10591","51830","52",24,30,"52"
"10592","51830","53",13,26,"53"
"10593","51830","54",2,31,"54"
"10594","51830","56",4,18,"56"
"10595","51830","61",6,5,"61"
"10596","51830","62",37,38,"62"
"10597","51830","71",36,12,"71"
"10598","51830","72",150,153,"72"
"10599","51830","81",43,60,"81"
"10600","51840","31-33",8,21,"31-33"
"10601","51840","42",6,34,"42"
"10602","51840","44-45",302,270,"44-45"
"10603","51840","48-49",10,19,"48-49"
"10604","51840","51",17,18,"51"
"10605","51840","52",73,101,"52"
"10606","51840","53",29,65,"53"
"10607","51840","54",14,145,"54"
"10608","51840","56",7,43,"56"
"10609","51840","61",14,23,"61"
"10610","51840","62",193,269,"62"
"10611","51840","71",32,19,"71"
"10612","51840","72",180,132,"72"
"10613","51840","81",171,136,"81"
"10614","53005","22",1,7,"22"
"10615","53005","23",5,659,"23"
"10616","53005","31-33",52,148,"31-33"
"10617","53005","42",27,156,"42"
"10618","53005","44-45",672,592,"44-45"
"10619","53005","48-49",27,86,"48-49"
"10620","53005","51",39,79,"51"
"10621","53005","52",219,246,"52"
"10622","53005","53",78,339,"53"
"10623","53005","54",38,482,"54"
"10624","53005","56",25,246,"56"
"10625","53005","61",78,54,"61"
"10626","53005","62",492,622,"62"
"10627","53005","71",177,85,"71"
"10628","53005","72",471,438,"72"
"10629","53005","81",462,445,"81"
"10630","53007","22",1,3,"22"
"10631","53007","31-33",19,107,"31-33"
"10632","53007","42",17,101,"42"
"10633","53007","44-45",231,358,"44-45"
"10634","53007","48-49",12,55,"48-49"
"10635","53007","51",11,49,"51"
"10636","53007","52",68,127,"52"
"10637","53007","53",16,146,"53"
"10638","53007","54",20,211,"54"
"10639","53007","56",9,135,"56"
"10640","53007","61",28,33,"61"
"10641","53007","62",144,236,"62"
"10642","53007","71",47,66,"71"
"10643","53007","72",143,310,"72"
"10644","53007","81",156,241,"81"
"10645","53011","11",1,40,"11"
"10646","53011","22",1,7,"22"
"10647","53011","23",10,1874,"23"
"10648","53011","31-33",68,441,"31-33"
"10649","53011","42",53,555,"42"
"10650","53011","44-45",1400,1057,"44-45"
"10651","53011","48-49",56,450,"48-49"
"10652","53011","51",87,220,"51"
"10653","53011","52",539,666,"52"
"10654","53011","53",171,666,"53"
"10655","53011","54",124,1281,"54"
"10656","53011","56",90,675,"56"
"10657","53011","61",200,140,"61"
"10658","53011","62",1094,1277,"62"
"10659","53011","71",256,149,"71"
"10660","53011","72",925,846,"72"
"10661","53011","81",1180,1038,"81"
"10662","53015","22",1,8,"22"
"10663","53015","23",2,272,"23"
"10664","53015","31-33",12,126,"31-33"
"10665","53015","42",20,101,"42"
"10666","53015","44-45",294,317,"44-45"
"10667","53015","48-49",14,93,"48-49"
"10668","53015","51",23,30,"51"
"10669","53015","52",73,94,"52"
"10670","53015","53",32,130,"53"
"10671","53015","54",16,149,"54"
"10672","53015","56",8,102,"56"
"10673","53015","61",42,27,"61"
"10674","53015","62",163,244,"62"
"10675","53015","71",50,20,"71"
"10676","53015","72",174,225,"72"
"10677","53015","81",190,224,"81"
"10678","53017","31-33",6,24,"31-33"
"10679","53017","42",4,45,"42"
"10680","53017","44-45",100,89,"44-45"
"10681","53017","48-49",7,30,"48-49"
"10682","53017","51",7,15,"51"
"10683","53017","52",25,31,"52"
"10684","53017","53",12,44,"53"
"10685","53017","54",7,49,"54"
"10686","53017","56",5,51,"56"
"10687","53017","61",13,6,"61"
"10688","53017","62",47,66,"62"
"10689","53017","71",21,11,"71"
"10690","53017","72",65,61,"72"
"10691","53017","81",64,77,"81"
"10692","53021","11",1,27,"11"
"10693","53021","23",1,301,"23"
"10694","53021","31-33",8,51,"31-33"
"10695","53021","42",13,132,"42"
"10696","53021","44-45",224,204,"44-45"
"10697","53021","48-49",17,146,"48-49"
"10698","53021","51",16,21,"51"
"10699","53021","52",54,49,"52"
"10700","53021","53",22,82,"53"
"10701","53021","54",20,100,"54"
"10702","53021","56",9,104,"56"
"10703","53021","61",36,18,"61"
"10704","53021","62",111,156,"62"
"10705","53021","71",51,16,"71"
"10706","53021","72",145,142,"72"
"10707","53021","81",144,160,"81"
"10708","53033","11",7,210,"11"
"10709","53033","22",1,45,"22"
"10710","53033","23",164,6568,"23"
"10711","53033","31-33",543,2134,"31-33"
"10712","53033","42",272,3625,"42"
"10713","53033","44-45",8529,6426,"44-45"
"10714","53033","48-49",509,1775,"48-49"
"10715","53033","51",496,1964,"51"
"10716","53033","52",2453,3578,"52"
"10717","53033","53",880,5180,"53"
"10718","53033","54",673,11000,"54"
"10719","53033","56",422,3527,"56"
"10720","53033","61",1236,1534,"61"
"10721","53033","62",7531,8126,"62"
"10722","53033","71",2831,1329,"71"
"10723","53033","72",7123,6754,"72"
"10724","53033","81",6266,6103,"81"
"10725","53035","11",1,38,"11"
"10726","53035","23",3,895,"23"
"10727","53035","31-33",38,156,"31-33"
"10728","53035","42",40,143,"42"
"10729","53035","44-45",925,708,"44-45"
"10730","53035","48-49",44,95,"48-49"
"10731","53035","51",52,110,"51"
"10732","53035","52",239,310,"52"
"10733","53035","53",96,428,"53"
"10734","53035","54",67,731,"54"
"10735","53035","56",36,354,"56"
"10736","53035","61",127,89,"61"
"10737","53035","62",713,719,"62"
"10738","53035","71",246,98,"71"
"10739","53035","72",588,546,"72"
"10740","53035","81",699,589,"81"
"10741","53053","22",4,28,"22"
"10742","53053","23",15,2755,"23"
"10743","53053","31-33",97,542,"31-33"
"10744","53053","42",111,806,"42"
"10745","53053","44-45",2893,2164,"44-45"
"10746","53053","48-49",132,822,"48-49"
"10747","53053","51",140,225,"51"
"10748","53053","52",789,958,"52"
"10749","53053","53",323,1272,"53"
"10750","53053","54",212,1626,"54"
"10751","53053","56",124,1089,"56"
"10752","53053","61",405,206,"61"
"10753","53053","62",2200,2096,"62"
"10754","53053","71",626,267,"71"
"10755","53053","72",1905,1662,"72"
"10756","53053","81",2360,1868,"81"
